date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:48:33	63079/63079	---M--	200	added ('OK')	image/jpeg	etag:%2257036664-f904%22	https://openclassrooms.com/bundles/app/images/premium/mentor-remote-small.jpg?v=2	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/premium/mentor-remote-small5e1f.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:34	104837/104837	---M--	200	added ('OK')	image/jpeg	etag:%225702758b-1a29c%22	https://openclassrooms.com/bundles/app/images/premium/mentor-remote-large.jpg?v=2	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/premium/mentor-remote-large5e1f.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:34	34966/34966	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-8896%22	https://openclassrooms.com/bundles/app/images/dashboard/studentBack-small.jpg?v=2	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/dashboard/studentBack-small5e1f.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:34	65357/65357	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-ff4d%22	https://openclassrooms.com/bundles/app/images/dashboard/studentBack-large.jpg?v=2	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/dashboard/studentBack-large5e1f.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:34	54449/54449	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-d4b1%22	https://openclassrooms.com/bundles/app/images/learningPath/students-small.jpg?v=1	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/learningPath/students-small3860.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:35	124542/124542	---M--	200	added ('OK')	image/jpeg	etag:%2257036664-1e67e%22	https://openclassrooms.com/bundles/app/images/learningPath/students-large.jpg?v=1	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/learningPath/students-large3860.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:35	42337/42337	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-a561%22	https://openclassrooms.com/bundles/app/images/teacher/teacher-small.jpg?v=3	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/teacher/teacher-small30f4.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:35	86984/86984	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-153c8%22	https://openclassrooms.com/bundles/app/images/teacher/teacher-large.jpg?v=3	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/teacher/teacher-large30f4.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:35	49502/49502	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-c15e%22	https://openclassrooms.com/bundles/app/images/premium/testimony-premium-plus-small.jpg?v=3	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/premium/testimony-premium-plus-small30f4.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:35	35655/35655	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-92ed%22	https://openclassrooms.com/bundles/app/images/premium/testimony-premium-plus-large.jpg?v=3	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/premium/testimony-premium-plus-large30f4.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:36	68104/68104	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-10a08%22	https://openclassrooms.com/bundles/app/images/premium/testimony-premium-class-small.jpg?v=1	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/premium/testimony-premium-class-small3860.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:36	60025/60025	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-ea79%22	https://openclassrooms.com/bundles/app/images/premium/testimony-premium-class-large.jpg?v=1	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/premium/testimony-premium-class-large3860.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:36	45580/45580	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-b20c%22	https://openclassrooms.com/bundles/app/images/premium/testimony-premium-solo-small.jpg?v=3	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/premium/testimony-premium-solo-small30f4.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:36	59804/59804	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-e99c%22	https://openclassrooms.com/bundles/app/images/premium/testimony-premium-solo-large.jpg?v=3	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/premium/testimony-premium-solo-large30f4.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:36	39043/39043	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-9883%22	https://openclassrooms.com/bundles/app/images/premium/whos-mooc-small.jpg?v=3	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/premium/whos-mooc-small30f4.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:40	23252/23252	---M--	200	added ('OK')	image/png	etag:%228c8bb5c2404cb85212019a691e396855%22	http://user.oc-static.com/files/369001_370000/369034.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/369001_370000/369034.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/introduction-au-java-ee)
11:48:42	62248/62248	---M--	200	added ('OK')	image/jpeg	etag:%2257023962-f328%22	https://openclassrooms.com/bundles/app/images/premium/whos-mooc-large.jpg?v=3	C:/Cours/Java/sitewebjee/openclassrooms.com/bundles/app/images/premium/whos-mooc-large30f4.jpg	(from https://openclassrooms.com/bundles/common/css/master.css?095b5b3)
11:48:42	27821/27821	---M--	200	added ('OK')	image/png	etag:%2227a17d4f4dcf4c662c910c96886dcdb3%22	http://user.oc-static.com/files/369001_370000/369037.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/369001_370000/369037.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/introduction-au-java-ee)
11:48:46	35257/35257	---M--	200	added ('OK')	image/png	etag:%224f61f6d6752c61f3ce6685e63711a40e%22	http://user.oc-static.com/files/369001_370000/369172.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/369001_370000/369172.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-java-ee-mis-a-nu)
11:48:46	51484/51484	---M--	200	added ('OK')	image/png	etag:%22888a574b96ca347b1da203e5febb6da8%22	http://user.oc-static.com/files/369001_370000/369180.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/369001_370000/369180.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-java-ee-mis-a-nu)
11:48:49	42742/42742	---M--	200	added ('OK')	image/png	etag:%220b45a44b9b5f26dba701caedcbec7255%22	http://user.oc-static.com/files/369001_370000/369177.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/369001_370000/369177.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-java-ee-mis-a-nu)
11:48:50	7041/7041	---M--	200	added ('OK')	image/png	etag:%229ce1c0061484604196bb1428496f8778%22	http://user.oc-static.com/thb/388001_389000/388659.png	C:/Cours/Java/sitewebjee/user.oc-static.com/thb/388001_389000/388659.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:48:50	22895/22895	---M--	200	added ('OK')	image/png	etag:%22f26a8be0133b953c006f7a7cee179b6d%22	http://user.oc-static.com/files/388001_389000/388659.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/388001_389000/388659.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:48:52	37005/37005	---M--	200	added ('OK')	image/jpeg	etag:%2275fbec2f8468a2afadf7fa38b1c800db%22	http://user.oc-static.com/files/364001_365000/364202.jpg	C:/Cours/Java/sitewebjee/user.oc-static.com/files/364001_365000/364202.jpg	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:48:52	57246/57246	---M--	200	added ('OK')	image/jpeg	etag:%22d17c9283ff1fe6433aae2672b093e48a%22	http://user.oc-static.com/files/364001_365000/364201.jpg	C:/Cours/Java/sitewebjee/user.oc-static.com/files/364001_365000/364201.jpg	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:48:52	7490/7490	---M--	200	added ('OK')	image/png	etag:%2295c5b7fb61b9eb9d7c187976a5fd9134%22	http://user.oc-static.com/thb/388001_389000/388660.png	C:/Cours/Java/sitewebjee/user.oc-static.com/thb/388001_389000/388660.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:48:53	8181/8181	---M--	200	added ('OK')	image/png	etag:%22c79d64fabbbec0dbccbf2a1feb7b77ae%22	http://user.oc-static.com/thb/388001_389000/388661.png	C:/Cours/Java/sitewebjee/user.oc-static.com/thb/388001_389000/388661.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:48:54	28395/28395	---M--	200	added ('OK')	image/png	etag:%2220d1a0e4f2f08638ce045513663b5ce4%22	http://user.oc-static.com/files/388001_389000/388660.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/388001_389000/388660.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:48:55	6582/6582	---M--	200	added ('OK')	image/png	etag:%22e2112f1af489c0c9f34ebca913c8e2d7%22	http://user.oc-static.com/thb/388001_389000/388662.png	C:/Cours/Java/sitewebjee/user.oc-static.com/thb/388001_389000/388662.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:48:56	20830/20830	---M--	200	added ('OK')	image/png	etag:%22f1b5f553fd073078f29c480d74ac1de8%22	http://user.oc-static.com/files/388001_389000/388662.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/388001_389000/388662.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:48:56	28458/28458	---M--	200	added ('OK')	image/png	etag:%22e82cc13ab668acbe46825530b8f4ce24%22	http://user.oc-static.com/files/388001_389000/388661.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/388001_389000/388661.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:48:56	10368/10368	---M--	200	added ('OK')	image/png	etag:%22e6c5a05601d1d89fc543333c00d1301c%22	http://user.oc-static.com/thb/388001_389000/388663.png	C:/Cours/Java/sitewebjee/user.oc-static.com/thb/388001_389000/388663.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:48:58	9602/9602	---M--	200	added ('OK')	image/png	etag:%222ce3c0e5f85213d89d13b0e6bd77767c%22	http://user.oc-static.com/thb/388001_389000/388664.png	C:/Cours/Java/sitewebjee/user.oc-static.com/thb/388001_389000/388664.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:01	46192/46192	---M--	200	added ('OK')	image/png	etag:%22d3399f7cbbc66abb748a39b41a2fed30%22	http://user.oc-static.com/files/388001_389000/388663.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/388001_389000/388663.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:03	45601/45601	---M--	200	added ('OK')	image/png	etag:%22ca183224ebf4916111c4b48873720419%22	http://user.oc-static.com/files/388001_389000/388664.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/388001_389000/388664.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:04	44681/44681	---M--	200	added ('OK')	image/jpeg	etag:%2277877bfc9d5f11f2d304d8b75797c501%22	http://user.oc-static.com/files/364001_365000/364207.jpg	C:/Cours/Java/sitewebjee/user.oc-static.com/files/364001_365000/364207.jpg	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:05	39234/39234	---M--	200	added ('OK')	image/png	etag:%22947a7aa042ed8f4c7654629247b582e0%22	http://user.oc-static.com/files/374001_375000/374110.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374110.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:05	23658/23658	---M--	200	added ('OK')	image/png	etag:%22c8a8804219db7446634010ec95f29111%22	http://user.oc-static.com/files/374001_375000/374102.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374102.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:08	23373/23373	---M--	200	added ('OK')	image/png	etag:%223781ac84f3a0aed648107c66d6107056%22	http://user.oc-static.com/files/374001_375000/374098.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374098.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:08	21460/21460	---M--	200	added ('OK')	image/png	etag:%223f42b72e3a8c4e97b96c0b4e872cedde%22	http://user.oc-static.com/files/374001_375000/374099.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374099.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:08	30996/30996	---M--	200	added ('OK')	image/png	etag:%220fc27b707fd719602c38c4ff0064fa04%22	http://user.oc-static.com/files/374001_375000/374097.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374097.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:08	19052/19052	---M--	200	added ('OK')	image/png	etag:%22cc9edd53a4851f076dd603d60061d385%22	http://user.oc-static.com/files/374001_375000/374100.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374100.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:12	23514/23514	---M--	200	added ('OK')	image/png	etag:%2213b59b5e40e9110a0912bc825017b9a9%22	http://user.oc-static.com/files/374001_375000/374104.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374104.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:13	28423/28423	---M--	200	added ('OK')	image/png	etag:%22ab47a1b656145e187b452217eb202d0a%22	http://user.oc-static.com/files/374001_375000/374103.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374103.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:13	24988/24988	---M--	200	added ('OK')	image/png	etag:%2231b42f055b52332282ad577c8618e84f%22	http://user.oc-static.com/files/374001_375000/374105.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374105.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:14	42888/42888	---M--	200	added ('OK')	image/png	etag:%227cc5d0498ca67b207c7a61d0a972c158%22	http://user.oc-static.com/files/374001_375000/374101.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374101.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:15	11350/11350	---M--	200	added ('OK')	image/png	etag:%22abbbcc902808f8ccc26dcd00f702c6ee%22	http://user.oc-static.com/files/374001_375000/374107.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374107.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:17	27893/27893	---M--	200	added ('OK')	image/png	etag:%228bc75e2e2b592a50c511434815b44080%22	http://user.oc-static.com/files/374001_375000/374106.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374106.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:20	27361/27361	---M--	200	added ('OK')	image/png	etag:%22a119f0d8cf32ff3b914044f5c6a5be63%22	http://user.oc-static.com/files/374001_375000/374108.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374108.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:20	464/464	---M--	200	added ('OK')	image/png	etag:%22bda8dacc06a3d036cfaf23da66603443%22	http://user.oc-static.com/files/247001_248000/247344.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/247001_248000/247344.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:20	20111/20111	---M--	200	added ('OK')	image/png	etag:%22837e79c6287b9df27c67a10ff663371e%22	http://user.oc-static.com/files/374001_375000/374109.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374109.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:20	44927/44927	---M--	200	added ('OK')	image/png	etag:%229f2c04dcfb5758227f1f7be067335699%22	http://user.oc-static.com/files/378001_379000/378688.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/378001_379000/378688.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:21	50405/50405	---M--	200	added ('OK')	image/png	etag:%22c89c98c0781d222a84b8a539259f1ad4%22	http://user.oc-static.com/files/378001_379000/378689.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/378001_379000/378689.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/outils-et-environnement-de-developpement)
11:49:22	31214/31214	---M-Z	200	added ('OK')	application/javascript	etag:%22655fb65c948b9fecdc6f31fe0f5117b9%22	http://dmc1acwvwny3.cloudfront.net/atatus.js	C:/Cours/Java/sitewebjee/dmc1acwvwny3.cloudfront.net/atatus.js	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-servlet)
11:49:24	19853/19853	---M--	200	added ('OK')	image/png	etag:%2249263bbe02620834140bd46bbe25a424%22	http://user.oc-static.com/files/374001_375000/374118.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374118.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-servlet)
11:49:26	24028/24028	---M--	200	added ('OK')	image/png	etag:%2252d1d8cc476625b20ec6979bfa6935de%22	http://user.oc-static.com/files/374001_375000/374111.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374111.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-servlet)
11:49:28	9614/9614	---M--	200	added ('OK')	image/png	etag:%22e216b6e60d961f2fbf14b2281d3fe94d%22	http://user.oc-static.com/files/374001_375000/374114.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374114.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-servlet)
11:49:29	29149/29149	---M--	200	added ('OK')	image/png	etag:%221a3a6578137753cee83c3f5f2889d66a%22	http://user.oc-static.com/files/374001_375000/374113.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374113.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-servlet)
11:49:32	70206/70206	---M--	200	added ('OK')	image/png	etag:%22c81a14691ba966b4933a5bb127d2f5c0%22	http://user.oc-static.com/files/370001_371000/370034.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/370001_371000/370034.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-servlet)
11:49:33	74636/74636	---M--	200	added ('OK')	image/png	etag:%227a251ae91ea8d3a07ba86458d7083659%22	http://user.oc-static.com/thb/374001_375000/374118.png	C:/Cours/Java/sitewebjee/user.oc-static.com/thb/374001_375000/374118.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-servlet)
11:49:33	26575/26575	---M--	200	added ('OK')	image/png	etag:%22841cdef75b1beeed5910f3f0a9b734c4%22	http://user.oc-static.com/files/374001_375000/374115.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374115.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-servlet)
11:49:33	32894/32894	---M--	200	added ('OK')	image/jpeg	etag:%22578842dc9ea2d68c60d6b52dd578df11%22	http://user.oc-static.com/files/365001_366000/365666.jpg	C:/Cours/Java/sitewebjee/user.oc-static.com/files/365001_366000/365666.jpg	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-servlet)
11:49:34	1694/1694	---M--	200	added ('OK')	image/png	etag:%2282bd74cbd54fb5db87d976dfd56b91a9%22	http://user.oc-static.com/files/391001_392000/391864.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/391001_392000/391864.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/servlet-avec-vue)
11:49:36	32154/32154	---M--	200	added ('OK')	image/png	etag:%22c7968dda21f204bc6f342e2f7e202082%22	http://user.oc-static.com/files/369001_370000/369173.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/369001_370000/369173.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-servlet)
11:49:37	19974/19974	---M--	200	added ('OK')	image/png	etag:%22f49cdfd1c8ac7970a16b091c74943d1f%22	http://user.oc-static.com/files/374001_375000/374120.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374120.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/servlet-avec-vue)
11:49:38	31578/31578	---M--	200	added ('OK')	image/png	etag:%22aadb9a36ca82512bec0d43fcfbe73c69%22	http://user.oc-static.com/files/374001_375000/374119.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374119.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/servlet-avec-vue)
11:49:38	24075/24075	---M--	200	added ('OK')	image/png	etag:%220f453ed53e4e2b9f1b0a00a48929fa10%22	http://user.oc-static.com/files/369001_370000/369176.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/369001_370000/369176.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/servlet-avec-vue)
11:49:41	31023/31023	---M--	200	added ('OK')	image/png	etag:%22c66e9c98d3e0b779b9336a52df2d857f%22	http://user.oc-static.com/files/369001_370000/369174.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/369001_370000/369174.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/servlet-avec-vue)
11:49:41	25410/25410	---M--	200	added ('OK')	image/png	etag:%22bf229e478be123c9d8c2feefa723e266%22	http://user.oc-static.com/files/374001_375000/374127.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374127.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-javabean)
11:49:43	28864/28864	---M--	200	added ('OK')	image/png	etag:%22a79beecefd5de11877b0233e99463492%22	http://user.oc-static.com/files/374001_375000/374128.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374128.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-javabean)
11:49:43	27439/27439	---M--	200	added ('OK')	image/png	etag:%227fd135fa89eb03d11ef04b813abcf418%22	http://user.oc-static.com/files/374001_375000/374129.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374129.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-javabean)
11:49:43	9131/9131	---M--	200	added ('OK')	image/png	etag:%22911c9c0e1ba1502f81cf120acb66c1df%22	http://user.oc-static.com/files/378001_379000/378192.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/378001_379000/378192.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-javabean)
11:49:45	7154/7154	---M--	200	added ('OK')	image/png	etag:%22f976949ed9ef782beabdca5ef7f7521e%22	http://user.oc-static.com/files/383001_384000/383484.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/383001_384000/383484.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-technologie-jsp-2-2)
11:49:45	30615/30615	---M--	200	added ('OK')	image/png	etag:%22f8e71ec2980ee8903185253e4c5eac17%22	http://user.oc-static.com/files/374001_375000/374130.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/374001_375000/374130.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-javabean)
11:49:48	17355/17355	---M--	200	added ('OK')	image/png	etag:%222422731aac4ddf8897146ffc4038214f%22	http://user.oc-static.com/files/384001_385000/384545.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/384001_385000/384545.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-1)
11:49:50	48362/48362	---M--	200	added ('OK')	image/png	etag:%22bd6f3a4e7a0eed80a55adc118055f424%22	http://user.oc-static.com/files/373001_374000/373030.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/373001_374000/373030.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-technologie-jsp-1-2)
11:49:51	13624/13624	---M--	200	added ('OK')	image/png	etag:%22a34e84fbe94ad75f68078711b8695295%22	http://user.oc-static.com/files/384001_385000/384757.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/384001_385000/384757.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-1)
11:49:53	12383/12383	---M--	200	added ('OK')	image/png	etag:%22c56e96d6ac287bdd8158e21a9f62ee43%22	http://user.oc-static.com/files/384001_385000/384758.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/384001_385000/384758.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-1)
11:49:53	13508/13508	---M--	200	added ('OK')	image/png	etag:%220a8ec8fb44ba892fd8bfc6d7bc52ef04%22	http://user.oc-static.com/files/384001_385000/384763.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/384001_385000/384763.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-1)
11:49:55	13620/13620	---M--	200	added ('OK')	image/png	etag:%222f641931acedd1aec9baf7beeee90658%22	http://user.oc-static.com/files/384001_385000/384764.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/384001_385000/384764.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-1)
11:49:57	19335/19335	---M--	200	added ('OK')	image/png	etag:%222e905497ef614da018d180e830ed86b3%22	http://user.oc-static.com/files/384001_385000/384759.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/384001_385000/384759.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-1)
11:49:57	70623/70623	---M--	200	added ('OK')	image/png	etag:%22421967ce37f0628d07755442c779d168%22	http://user.oc-static.com/files/385001_386000/385114.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/385001_386000/385114.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-1)
